,Utilization Type,State,label_code,product_code,package_size,Year,Quarter,product_name,suppression,units_reimb,num_rx,total_amt_reimb,med_amt_reimb,nonmed_amt_reimb,qtr_begin,qtr_begin_date,Latitude,Longitude,Location,NDC,PRODUCTNDC,PRODUCTID,PRODUCTTYPENAME,PROPRIETARYNAME,PROPRIETARYNAMESUFFIX,NONPROPRIETARYNAME,DOSAGEFORMNAME,ROUTENAME,STARTMARKETINGDATE,ENDMARKETINGDATE,MARKETINGCATEGORYNAME,APPLICATIONNUMBER,LABELERNAME,SUBSTANCENAME,ACTIVE_NUMERATOR_STRENGTH,ACTIVE_INGRED_UNIT,PHARM_CLASSES,DEASCHEDULE,startdate,enddate
10781,MCOU,CA,59011,415,10,2016,2,OXYCONTIN,False,11062.0,195.0,49332.15,49313.79,18.36,4/1,04/01/2016,36.17,-119.7462,"(36.17, -119.7462)",59011041510,59011-415,59011-415_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,15,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
10782,MCOU,CA,63481,818,60,2016,4,OPANA ER,False,1918.0,21.0,29745.7,29745.7,0.0,10/1,10/01/2016,36.17,-119.7462,"(36.17, -119.7462)",63481081860,63481-818,63481-818_ee1e2e27-7455-429d-99d1-e5962ac1eb2c,HUMAN PRESCRIPTION DRUG,Opana,ER,oxymorphone hydrochloride,"TABLET, EXTENDED RELEASE",ORAL,20120320,20190701,NDA,NDA201655,"Endo Pharmaceuticals, Inc.",OXYMORPHONE HYDROCHLORIDE,40,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2012-03-20,2019-07-01
10783,MCOU,WA,59011,410,10,2016,2,OXYCONTIN,False,14417.0,303.0,44128.53,43839.75,288.78,4/1,04/01/2016,47.3917,-121.5708,"(47.3917, -121.5708)",59011041010,59011-410,59011-410_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,10,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
10784,MCOU,KY,406,9050,76,2016,4,FENTANYL,False,1786.0,186.0,15034.68,14907.51,127.17,10/1,10/01/2016,37.669,-84.6514,"(37.669, -84.6514)",406905076,406-9050,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
10785,MCOU,OR,59011,480,10,2016,3,OXYCONTIN,False,1374.0,17.0,23513.58,23513.58,0.0,7/1,07/01/2016,44.5672,-122.1269,"(44.5672, -122.1269)",59011048010,59011-480,59011-480_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,80,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
10786,MCOU,KY,409,1178,30,2016,1,DEMEROL,False,378.0,191.0,938.65,938.65,0.0,1/1,01/01/2016,37.669,-84.6514,"(37.669, -84.6514)",409117830,409-1178,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
10787,MCOU,SC,59011,440,10,2016,2,OXYCONTIN,True,,,,,,4/1,04/01/2016,33.8191,-80.9066,"(33.8191, -80.9066)",59011044010,59011-440,59011-440_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,40,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
10788,MCOU,AZ,378,9119,98,2016,2,FENTANYL,False,1986.0,192.0,30396.44,30040.52,355.92,4/1,04/01/2016,33.7712,-111.3877,"(33.7712, -111.3877)",378911998,378-9119,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
10789,MCOU,MI,406,9000,76,2016,4,FENTANYL,False,1776.0,146.0,26666.32,26666.32,0.0,10/1,10/01/2016,43.3504,-84.5603,"(43.3504, -84.5603)",406900076,406-9000,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
10790,MCOU,CA,406,527,10,2016,4,METHADOSE,True,,,,,,10/1,10/01/2016,36.17,-119.7462,"(36.17, -119.7462)",406052710,406-527,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
10791,MCOU,AZ,50458,861,1,2016,4,NUCYNTA ER,False,2220.0,37.0,21401.6,20850.03,551.57,10/1,10/01/2016,33.7712,-111.3877,"(33.7712, -111.3877)",50458086101,50458-861,50458-861_bdb7e201-5be5-44cf-8b9f-a9a885112b96,HUMAN PRESCRIPTION DRUG,Nucynta,ER,tapentadol hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20110825,0,NDA,NDA200533,"Janssen Pharmaceuticals, Inc.",TAPENTADOL HYDROCHLORIDE,100,mg/1,"Opioid Agonist [EPC],Opioid Agonists [MoA]",CII,2011-08-25,1970-01-01
10792,MCOU,SC,409,1253,1,2016,4,DEMEROL,True,,,,,,10/1,10/01/2016,33.8191,-80.9066,"(33.8191, -80.9066)",409125301,409-1253,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
10793,MCOU,LA,60505,7008,2,2016,4,FENTANYL,False,210.0,23.0,2400.18,2341.26,58.92,10/1,10/01/2016,31.1801,-91.8749,"(31.1801, -91.8749)",60505700802,60505-7008,60505-7008_e7df6bc0-959b-4010-614b-c4a77de3b53f,HUMAN PRESCRIPTION DRUG,FENTANYL,,FENTANYL,"PATCH, EXTENDED RELEASE",TRANSDERMAL,20130404,0,ANDA,ANDA077449,Apotex Corp.,FENTANYL,75,ug/h,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2013-04-04,1970-01-01
10794,FFSU,FL,409,1176,30,2016,4,DEMEROL,False,212.0,46.0,3025.01,3025.01,0.0,10/1,10/01/2016,27.8333,-81.717,"(27.8333, -81.717)",409117630,409-1176,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
10795,MCOU,XX,59011,430,20,2016,1,OXYCONTIN,False,886.0,16.0,7108.73,6731.64,377.09,1/1,01/01/2016,,,,59011043020,59011-430,59011-430_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,30,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
10796,MCOU,MN,59011,420,10,2016,3,OXYCONTIN,False,36625.0,617.0,212543.94,212543.94,0.0,7/1,07/01/2016,45.7326,-93.9196,"(45.7326, -93.9196)",59011042010,59011-420,59011-420_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,20,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
10797,FFSU,NC,406,9025,76,2016,4,FENTANYL,False,3786.0,375.0,17859.73,17602.37,257.36,10/1,10/01/2016,35.6411,-79.8431,"(35.6411, -79.8431)",406902576,406-9025,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
10798,FFSU,CO,59011,410,10,2016,4,OXYCONTIN,False,17102.0,309.0,53528.58,53528.58,0.0,10/1,10/01/2016,39.0646,-105.3272,"(39.0646, -105.3272)",59011041010,59011-410,59011-410_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,10,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
10799,MCOU,VA,50458,862,1,2016,1,NUCYNTA ER,False,690.0,13.0,7948.71,7948.71,0.0,1/1,01/01/2016,37.768,-78.2057,"(37.768, -78.2057)",50458086201,50458-862,50458-862_bdb7e201-5be5-44cf-8b9f-a9a885112b96,HUMAN PRESCRIPTION DRUG,Nucynta,ER,tapentadol hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20110825,0,NDA,NDA200533,"Janssen Pharmaceuticals, Inc.",TAPENTADOL HYDROCHLORIDE,150,mg/1,"Opioid Agonist [EPC],Opioid Agonists [MoA]",CII,2011-08-25,1970-01-01
10800,MCOU,FL,591,3198,72,2016,2,FENTANYL,False,6955.0,746.0,30953.98,30949.86,4.12,4/1,04/01/2016,27.8333,-81.717,"(27.8333, -81.717)",591319872,591-3198,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
10801,FFSU,CA,59011,440,10,2016,4,OXYCONTIN,False,5678.0,76.0,53805.84,53526.86,278.98,10/1,10/01/2016,36.17,-119.7462,"(36.17, -119.7462)",59011044010,59011-440,59011-440_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,40,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
10802,MCOU,SC,60505,7009,2,2016,4,FENTANYL,False,265.0,20.0,4204.64,4204.64,0.0,10/1,10/01/2016,33.8191,-80.9066,"(33.8191, -80.9066)",60505700902,60505-7009,60505-7009_e7df6bc0-959b-4010-614b-c4a77de3b53f,HUMAN PRESCRIPTION DRUG,FENTANYL,,FENTANYL,"PATCH, EXTENDED RELEASE",TRANSDERMAL,20130404,0,ANDA,ANDA077449,Apotex Corp.,FENTANYL,100,ug/h,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2013-04-04,1970-01-01
10803,MCOU,AZ,406,9025,76,2016,3,FENTANYL,False,2811.0,277.0,16084.21,15801.26,282.95,7/1,07/01/2016,33.7712,-111.3877,"(33.7712, -111.3877)",406902576,406-9025,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
10804,MCOU,KY,59011,415,10,2016,4,OXYCONTIN,False,4404.0,73.0,19985.82,19985.82,0.0,10/1,10/01/2016,37.669,-84.6514,"(37.669, -84.6514)",59011041510,59011-415,59011-415_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,15,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
10805,FFSU,XX,50458,92,5,2016,4,DURAGESIC,False,1066.0,101.0,58839.75,58171.77,667.98,10/1,10/01/2016,,,,50458009205,50458-92,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
10806,MCOU,XX,52544,913,48,2016,1,NORCO,False,261.0,252.0,792.93,792.93,0.0,1/1,01/01/2016,,,,52544091348,52544-913,52544-913_dc0ddb97-4360-4504-bc20-e4072c10a16b,HUMAN PRESCRIPTION DRUG,Norco,,Hydrocodone Bitartate and Acetaminophen,TABLET,ORAL,19970625,20180824,ANDA,ANDA040099,"Actavis Pharma, Inc.",HYDROCODONE BITARTRATE; ACETAMINOPHEN,5; 325,mg/1; mg/1,"Opioid Agonist [EPC],Opioid Agonists [MoA]",CII,1997-06-25,2018-08-24
10807,MCOU,AZ,781,7240,55,2016,2,FENTANYL,False,2553.0,250.0,40705.42,40572.31,133.11,4/1,04/01/2016,33.7712,-111.3877,"(33.7712, -111.3877)",781724055,781-7240,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
10808,MCOU,MI,59011,750,4,2016,4,BUTRANS,False,140.0,35.0,7913.45,7913.45,0.0,10/1,10/01/2016,43.3504,-84.5603,"(43.3504, -84.5603)",59011075004,59011-750,59011-750_48dabfa7-0727-1779-6d41-cffa031eeb77,HUMAN PRESCRIPTION DRUG,Butrans,,buprenorphine,"PATCH, EXTENDED RELEASE",TRANSDERMAL,20110214,0,NDA,NDA021306,Purdue Pharma LP,BUPRENORPHINE,5,ug/h,"Partial Opioid Agonist [EPC],Partial Opioid Agonists [MoA]",CIII,2011-02-14,1970-01-01
10809,MCOU,PA,59011,480,10,2016,4,OXYCONTIN,False,24176.0,273.0,379334.98,371812.01,7522.97,10/1,10/01/2016,40.5773,-77.264,"(40.5773, -77.264)",59011048010,59011-480,59011-480_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,80,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
10810,MCOU,CO,59011,415,10,2016,4,OXYCONTIN,False,1768.0,30.0,7734.2,7363.14,371.06,10/1,10/01/2016,39.0646,-105.3272,"(39.0646, -105.3272)",59011041510,59011-415,59011-415_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,15,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
10811,FFSU,NC,406,9000,76,2016,4,FENTANYL,False,2439.0,202.0,26015.05,26015.05,0.0,10/1,10/01/2016,35.6411,-79.8431,"(35.6411, -79.8431)",406900076,406-9000,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
10812,FFSU,NC,50458,94,5,2016,4,DURAGESIC,True,,,,,,10/1,10/01/2016,35.6411,-79.8431,"(35.6411, -79.8431)",50458009405,50458-94,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
10813,FFSU,AR,59011,410,10,2016,3,OXYCONTIN,False,1062.0,20.0,3434.35,3434.35,0.0,7/1,07/01/2016,34.9513,-92.3809,"(34.9513, -92.3809)",59011041010,59011-410,59011-410_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,10,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
10814,MCOU,VA,59011,460,10,2016,1,OXYCONTIN,False,10739.0,157.0,150368.53,150368.53,0.0,1/1,01/01/2016,37.768,-78.2057,"(37.768, -78.2057)",59011046010,59011-460,59011-460_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,60,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
10815,FFSU,NC,409,1176,30,2016,3,DEMEROL,False,1344.0,250.0,2942.52,2012.76,929.76,7/1,07/01/2016,35.6411,-79.8431,"(35.6411, -79.8431)",409117630,409-1176,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
10816,MCOU,LA,378,9122,98,2016,3,FENTANYL,False,390.0,38.0,3151.62,3028.11,123.51,7/1,07/01/2016,31.1801,-91.8749,"(31.1801, -91.8749)",378912298,378-9122,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
10817,MCOU,OH,10019,38,39,2016,1,FENTANYL,True,,,,,,1/1,01/01/2016,40.3736,-82.7755,"(40.3736, -82.7755)",10019003839,10019-38,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
10818,MCOU,CA,59011,420,10,2016,2,OXYCONTIN,False,34257.0,518.0,189656.73,189432.17,224.56,4/1,04/01/2016,36.17,-119.7462,"(36.17, -119.7462)",59011042010,59011-420,59011-420_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,20,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
10819,FFSU,TN,409,1201,20,2016,4,DEMEROL,False,19.0,19.0,5.09,5.09,0.0,10/1,10/01/2016,35.7449,-86.7489,"(35.7449, -86.7489)",409120120,409-1201,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
10820,FFSU,NC,378,9121,98,2016,4,FENTANYL,False,2441.0,244.0,11438.38,11334.27,104.11,10/1,10/01/2016,35.6411,-79.8431,"(35.6411, -79.8431)",378912198,378-9121,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
10821,MCOU,SC,406,9025,76,2016,4,FENTANYL,False,765.0,78.0,4083.61,4083.61,0.0,10/1,10/01/2016,33.8191,-80.9066,"(33.8191, -80.9066)",406902576,406-9025,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
10822,MCOU,MI,60505,7007,2,2016,4,FENTANYL,False,841.0,82.0,8586.97,8586.97,0.0,10/1,10/01/2016,43.3504,-84.5603,"(43.3504, -84.5603)",60505700702,60505-7007,60505-7007_e7df6bc0-959b-4010-614b-c4a77de3b53f,HUMAN PRESCRIPTION DRUG,FENTANYL,,FENTANYL,"PATCH, EXTENDED RELEASE",TRANSDERMAL,20130404,0,ANDA,ANDA077449,Apotex Corp.,FENTANYL,50,ug/h,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2013-04-04,1970-01-01
10823,MCOU,AZ,591,3214,72,2016,1,FENTANYL,False,1631.0,142.0,34184.74,33977.41,207.33,1/1,01/01/2016,33.7712,-111.3877,"(33.7712, -111.3877)",591321472,591-3214,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
10824,MCOU,LA,59011,430,10,2016,2,OXYCONTIN,False,2726.0,42.0,19666.81,19666.81,0.0,4/1,04/01/2016,31.1801,-91.8749,"(31.1801, -91.8749)",59011043010,59011-430,59011-430_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,30,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
10825,MCOU,AZ,406,9000,76,2016,1,FENTANYL,False,2035.0,197.0,39312.12,38996.77,315.35,1/1,01/01/2016,33.7712,-111.3877,"(33.7712, -111.3877)",406900076,406-9000,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
10826,MCOU,AZ,378,9121,98,2016,1,FENTANYL,False,5773.0,546.0,33906.75,33303.07,603.68,1/1,01/01/2016,33.7712,-111.3877,"(33.7712, -111.3877)",378912198,378-9121,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
10827,MCOU,NE,59011,415,20,2016,2,OXYCONTIN,True,,,,,,4/1,04/01/2016,41.1289,-98.2883,"(41.1289, -98.2883)",59011041520,59011-415,59011-415_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,15,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
10828,MCOU,WA,59011,460,10,2016,3,OXYCONTIN,False,15987.0,257.0,221666.56,218575.97,3090.59,7/1,07/01/2016,47.3917,-121.5708,"(47.3917, -121.5708)",59011046010,59011-460,59011-460_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,60,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
10829,FFSU,MT,59011,415,10,2016,1,OXYCONTIN,False,2488.0,47.0,11437.14,11437.14,0.0,1/1,01/01/2016,46.9048,-110.3261,"(46.9048, -110.3261)",59011041510,59011-415,59011-415_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,15,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
10830,MCOU,MI,591,3214,72,2016,4,FENTANYL,False,1482.0,121.0,24891.81,24891.81,0.0,10/1,10/01/2016,43.3504,-84.5603,"(43.3504, -84.5603)",591321472,591-3214,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
10831,FFSU,CA,59011,460,10,2016,4,OXYCONTIN,False,8621.0,116.0,121404.51,120401.71,1002.8,10/1,10/01/2016,36.17,-119.7462,"(36.17, -119.7462)",59011046010,59011-460,59011-460_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,60,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
10832,MCOU,AZ,74,3041,53,2016,3,VICODIN,False,5238.0,163.0,7850.96,7793.92,57.04,7/1,07/01/2016,33.7712,-111.3877,"(33.7712, -111.3877)",74304153,74-3041,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
10833,MCOU,SC,59011,410,10,2016,2,OXYCONTIN,False,778.0,15.0,2315.47,2315.47,0.0,4/1,04/01/2016,33.8191,-80.9066,"(33.8191, -80.9066)",59011041010,59011-410,59011-410_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,10,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
10834,FFSU,XX,50458,860,1,2016,1,NUCYNTA ER,False,16070.0,290.0,76726.23,74780.25,1945.98,1/1,01/01/2016,,,,50458086001,50458-860,50458-860_bdb7e201-5be5-44cf-8b9f-a9a885112b96,HUMAN PRESCRIPTION DRUG,Nucynta,ER,tapentadol hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20110825,0,NDA,NDA200533,"Janssen Pharmaceuticals, Inc.",TAPENTADOL HYDROCHLORIDE,50,mg/1,"Opioid Agonist [EPC],Opioid Agonists [MoA]",CII,2011-08-25,1970-01-01
10835,MCOU,KY,59011,420,20,2016,3,OXYCONTIN,True,,,,,,7/1,07/01/2016,37.669,-84.6514,"(37.669, -84.6514)",59011042020,59011-420,59011-420_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,20,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
10836,FFSU,CO,59011,430,10,2016,4,OXYCONTIN,False,30502.0,532.0,238597.21,238142.82,454.39,10/1,10/01/2016,39.0646,-105.3272,"(39.0646, -105.3272)",59011043010,59011-430,59011-430_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,30,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
10837,MCOU,AZ,63481,812,60,2016,2,OPANA ER,False,990.0,17.0,2135.3,2135.3,0.0,4/1,04/01/2016,33.7712,-111.3877,"(33.7712, -111.3877)",63481081260,63481-812,63481-812_ee1e2e27-7455-429d-99d1-e5962ac1eb2c,HUMAN PRESCRIPTION DRUG,Opana,ER,oxymorphone hydrochloride,"TABLET, EXTENDED RELEASE",ORAL,20120320,20200201,NDA,NDA201655,"Endo Pharmaceuticals, Inc.",OXYMORPHONE HYDROCHLORIDE,5,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2012-03-20,2020-02-01
10838,MCOU,MI,378,9124,98,2016,4,FENTANYL,False,1188.0,118.0,20562.85,20562.85,0.0,10/1,10/01/2016,43.3504,-84.5603,"(43.3504, -84.5603)",378912498,378-9124,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
10839,MCOU,SC,406,9000,76,2016,3,FENTANYL,False,475.0,42.0,8127.45,8127.45,0.0,7/1,07/01/2016,33.8191,-80.9066,"(33.8191, -80.9066)",406900076,406-9000,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
10840,FFSU,DC,59011,410,10,2016,1,OXYCONTIN,False,3438.0,59.0,10879.73,10879.73,0.0,1/1,01/01/2016,38.8964,-77.0262,"(38.8964, -77.0262)",59011041010,59011-410,59011-410_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,10,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
10841,MCOU,WI,59011,420,10,2016,4,OXYCONTIN,False,2647.0,25.0,0.0,0.0,0.0,10/1,10/01/2016,44.2563,-89.6385,"(44.2563, -89.6385)",59011042010,59011-420,59011-420_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,20,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
