State,State Code,County,County Code,Year,Year Code,Month,Month Code,Underlying Cause of death,Underlying Cause of death Code,Deaths,Population,Crude Rate,% of Total Deaths
New Hampshire,33,"Rockingham County, NH",33015,2015,2015,"Sep., 2015",2015/09,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,11,Not Applicable,Not Applicable,0.00%
New Jersey,34,"Bergen County, NJ",34003,2015,2015,"Dec., 2015",2015/12,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,10,Not Applicable,Not Applicable,0.00%
New Jersey,34,"Camden County, NJ",34007,2015,2015,"Mar., 2015",2015/03,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,10,Not Applicable,Not Applicable,0.00%
New Jersey,34,"Camden County, NJ",34007,2015,2015,"Apr., 2015",2015/04,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,10,Not Applicable,Not Applicable,0.00%
New Jersey,34,"Camden County, NJ",34007,2015,2015,"Jun., 2015",2015/06,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,18,Not Applicable,Not Applicable,0.00%
New Jersey,34,"Camden County, NJ",34007,2015,2015,"Aug., 2015",2015/08,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,18,Not Applicable,Not Applicable,0.00%
New Jersey,34,"Camden County, NJ",34007,2015,2015,"Sep., 2015",2015/09,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,10,Not Applicable,Not Applicable,0.00%
New Jersey,34,"Camden County, NJ",34007,2015,2015,"Oct., 2015",2015/10,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,10,Not Applicable,Not Applicable,0.00%
New Jersey,34,"Camden County, NJ",34007,2015,2015,"Nov., 2015",2015/11,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,13,Not Applicable,Not Applicable,0.00%
New Jersey,34,"Camden County, NJ",34007,2015,2015,"Dec., 2015",2015/12,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,14,Not Applicable,Not Applicable,0.00%
New Jersey,34,"Essex County, NJ",34013,2015,2015,"Aug., 2015",2015/08,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,10,Not Applicable,Not Applicable,0.00%
New Jersey,34,"Ocean County, NJ",34029,2015,2015,"Mar., 2015",2015/03,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,10,Not Applicable,Not Applicable,0.00%
New Jersey,34,"Ocean County, NJ",34029,2015,2015,"May, 2015",2015/05,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,12,Not Applicable,Not Applicable,0.00%
New Jersey,34,"Passaic County, NJ",34031,2015,2015,"Aug., 2015",2015/08,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,11,Not Applicable,Not Applicable,0.00%
New Mexico,35,"Bernalillo County, NM",35001,2015,2015,"Jan., 2015",2015/01,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,10,Not Applicable,Not Applicable,0.00%
New Mexico,35,"Bernalillo County, NM",35001,2015,2015,"Jan., 2015",2015/01,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,11,Not Applicable,Not Applicable,0.00%
New Mexico,35,"Bernalillo County, NM",35001,2015,2015,"Apr., 2015",2015/04,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,11,Not Applicable,Not Applicable,0.00%
New Mexico,35,"Bernalillo County, NM",35001,2015,2015,"Jun., 2015",2015/06,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,11,Not Applicable,Not Applicable,0.00%
New York,36,"Bronx County, NY",36005,2015,2015,"Feb., 2015",2015/02,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,10,Not Applicable,Not Applicable,0.00%
New York,36,"Bronx County, NY",36005,2015,2015,"May, 2015",2015/05,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,11,Not Applicable,Not Applicable,0.00%
New York,36,"Bronx County, NY",36005,2015,2015,"Jul., 2015",2015/07,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,11,Not Applicable,Not Applicable,0.00%
New York,36,"Bronx County, NY",36005,2015,2015,"Sep., 2015",2015/09,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,13,Not Applicable,Not Applicable,0.00%
New York,36,"Bronx County, NY",36005,2015,2015,"Oct., 2015",2015/10,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,12,Not Applicable,Not Applicable,0.00%
New York,36,"Bronx County, NY",36005,2015,2015,"Nov., 2015",2015/11,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,18,Not Applicable,Not Applicable,0.00%
New York,36,"Bronx County, NY",36005,2015,2015,"Dec., 2015",2015/12,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,15,Not Applicable,Not Applicable,0.00%
New York,36,"Erie County, NY",36029,2015,2015,"Feb., 2015",2015/02,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,13,Not Applicable,Not Applicable,0.00%
New York,36,"Erie County, NY",36029,2015,2015,"Mar., 2015",2015/03,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,10,Not Applicable,Not Applicable,0.00%
New York,36,"Erie County, NY",36029,2015,2015,"Apr., 2015",2015/04,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,17,Not Applicable,Not Applicable,0.00%
New York,36,"Erie County, NY",36029,2015,2015,"Apr., 2015",2015/04,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,14,Not Applicable,Not Applicable,0.00%
New York,36,"Erie County, NY",36029,2015,2015,"May, 2015",2015/05,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,17,Not Applicable,Not Applicable,0.00%
New York,36,"Erie County, NY",36029,2015,2015,"Jun., 2015",2015/06,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,10,Not Applicable,Not Applicable,0.00%
New York,36,"Erie County, NY",36029,2015,2015,"Jun., 2015",2015/06,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,10,Not Applicable,Not Applicable,0.00%
New York,36,"Erie County, NY",36029,2015,2015,"Jul., 2015",2015/07,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,13,Not Applicable,Not Applicable,0.00%
New York,36,"Erie County, NY",36029,2015,2015,"Jul., 2015",2015/07,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,14,Not Applicable,Not Applicable,0.00%
New York,36,"Erie County, NY",36029,2015,2015,"Aug., 2015",2015/08,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,10,Not Applicable,Not Applicable,0.00%
New York,36,"Erie County, NY",36029,2015,2015,"Sep., 2015",2015/09,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,10,Not Applicable,Not Applicable,0.00%
New York,36,"Erie County, NY",36029,2015,2015,"Oct., 2015",2015/10,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,15,Not Applicable,Not Applicable,0.00%
New York,36,"Erie County, NY",36029,2015,2015,"Nov., 2015",2015/11,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,14,Not Applicable,Not Applicable,0.00%
New York,36,"Erie County, NY",36029,2015,2015,"Dec., 2015",2015/12,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,17,Not Applicable,Not Applicable,0.00%
New York,36,"Kings County, NY",36047,2015,2015,"Feb., 2015",2015/02,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,13,Not Applicable,Not Applicable,0.00%
New York,36,"Kings County, NY",36047,2015,2015,"Aug., 2015",2015/08,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,12,Not Applicable,Not Applicable,0.00%
New York,36,"Kings County, NY",36047,2015,2015,"Aug., 2015",2015/08,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,12,Not Applicable,Not Applicable,0.00%
New York,36,"Kings County, NY",36047,2015,2015,"Sep., 2015",2015/09,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,13,Not Applicable,Not Applicable,0.00%
New York,36,"Kings County, NY",36047,2015,2015,"Oct., 2015",2015/10,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,21,Not Applicable,Not Applicable,0.00%
New York,36,"Kings County, NY",36047,2015,2015,"Nov., 2015",2015/11,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,10,Not Applicable,Not Applicable,0.00%
New York,36,"Kings County, NY",36047,2015,2015,"Dec., 2015",2015/12,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,11,Not Applicable,Not Applicable,0.00%
New York,36,"Kings County, NY",36047,2015,2015,"Dec., 2015",2015/12,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,10,Not Applicable,Not Applicable,0.00%
New York,36,"Monroe County, NY",36055,2015,2015,"Mar., 2015",2015/03,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,10,Not Applicable,Not Applicable,0.00%
New York,36,"Monroe County, NY",36055,2015,2015,"May, 2015",2015/05,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,14,Not Applicable,Not Applicable,0.00%
New York,36,"Nassau County, NY",36059,2015,2015,"Jan., 2015",2015/01,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,15,Not Applicable,Not Applicable,0.00%
New York,36,"Nassau County, NY",36059,2015,2015,"Jun., 2015",2015/06,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,14,Not Applicable,Not Applicable,0.00%
New York,36,"New York County, NY",36061,2015,2015,"Apr., 2015",2015/04,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,10,Not Applicable,Not Applicable,0.00%
New York,36,"New York County, NY",36061,2015,2015,"Oct., 2015",2015/10,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,13,Not Applicable,Not Applicable,0.00%
New York,36,"Queens County, NY",36081,2015,2015,"Apr., 2015",2015/04,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,11,Not Applicable,Not Applicable,0.00%
New York,36,"Queens County, NY",36081,2015,2015,"Nov., 2015",2015/11,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,11,Not Applicable,Not Applicable,0.00%
New York,36,"Suffolk County, NY",36103,2015,2015,"Feb., 2015",2015/02,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,14,Not Applicable,Not Applicable,0.00%
New York,36,"Suffolk County, NY",36103,2015,2015,"Apr., 2015",2015/04,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,17,Not Applicable,Not Applicable,0.00%
New York,36,"Suffolk County, NY",36103,2015,2015,"Jun., 2015",2015/06,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,11,Not Applicable,Not Applicable,0.00%
New York,36,"Suffolk County, NY",36103,2015,2015,"Jul., 2015",2015/07,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,20,Not Applicable,Not Applicable,0.00%
New York,36,"Suffolk County, NY",36103,2015,2015,"Aug., 2015",2015/08,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,21,Not Applicable,Not Applicable,0.00%
New York,36,"Suffolk County, NY",36103,2015,2015,"Sep., 2015",2015/09,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,13,Not Applicable,Not Applicable,0.00%
New York,36,"Suffolk County, NY",36103,2015,2015,"Oct., 2015",2015/10,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,11,Not Applicable,Not Applicable,0.00%
New York,36,"Suffolk County, NY",36103,2015,2015,"Nov., 2015",2015/11,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,22,Not Applicable,Not Applicable,0.00%
New York,36,"Suffolk County, NY",36103,2015,2015,"Dec., 2015",2015/12,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,18,Not Applicable,Not Applicable,0.00%
North Carolina,37,"Mecklenburg County, NC",37119,2015,2015,"Jul., 2015",2015/07,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,13,Not Applicable,Not Applicable,0.00%
Ohio,39,"Butler County, OH",39017,2015,2015,"Jan., 2015",2015/01,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,15,Not Applicable,Not Applicable,0.00%
Ohio,39,"Butler County, OH",39017,2015,2015,"Feb., 2015",2015/02,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,18,Not Applicable,Not Applicable,0.00%
Ohio,39,"Butler County, OH",39017,2015,2015,"May, 2015",2015/05,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,11,Not Applicable,Not Applicable,0.00%
Ohio,39,"Butler County, OH",39017,2015,2015,"Jun., 2015",2015/06,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,10,Not Applicable,Not Applicable,0.00%
Ohio,39,"Butler County, OH",39017,2015,2015,"Nov., 2015",2015/11,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,11,Not Applicable,Not Applicable,0.00%
Ohio,39,"Butler County, OH",39017,2015,2015,"Nov., 2015",2015/11,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,11,Not Applicable,Not Applicable,0.00%
Ohio,39,"Butler County, OH",39017,2015,2015,"Dec., 2015",2015/12,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,13,Not Applicable,Not Applicable,0.00%
Ohio,39,"Clermont County, OH",39025,2015,2015,"Aug., 2015",2015/08,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,10,Not Applicable,Not Applicable,0.00%
Ohio,39,"Cuyahoga County, OH",39035,2015,2015,"Jan., 2015",2015/01,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,21,Not Applicable,Not Applicable,0.00%
Ohio,39,"Cuyahoga County, OH",39035,2015,2015,"Mar., 2015",2015/03,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,18,Not Applicable,Not Applicable,0.00%
Ohio,39,"Cuyahoga County, OH",39035,2015,2015,"Mar., 2015",2015/03,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,15,Not Applicable,Not Applicable,0.00%
Ohio,39,"Cuyahoga County, OH",39035,2015,2015,"Apr., 2015",2015/04,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,15,Not Applicable,Not Applicable,0.00%
Ohio,39,"Cuyahoga County, OH",39035,2015,2015,"May, 2015",2015/05,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,20,Not Applicable,Not Applicable,0.00%
Ohio,39,"Cuyahoga County, OH",39035,2015,2015,"Jun., 2015",2015/06,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,14,Not Applicable,Not Applicable,0.00%
Ohio,39,"Cuyahoga County, OH",39035,2015,2015,"Jul., 2015",2015/07,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,12,Not Applicable,Not Applicable,0.00%
Ohio,39,"Cuyahoga County, OH",39035,2015,2015,"Aug., 2015",2015/08,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,25,Not Applicable,Not Applicable,0.00%
Ohio,39,"Cuyahoga County, OH",39035,2015,2015,"Sep., 2015",2015/09,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,12,Not Applicable,Not Applicable,0.00%
Ohio,39,"Cuyahoga County, OH",39035,2015,2015,"Oct., 2015",2015/10,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,17,Not Applicable,Not Applicable,0.00%
Ohio,39,"Cuyahoga County, OH",39035,2015,2015,"Nov., 2015",2015/11,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,19,Not Applicable,Not Applicable,0.00%
Ohio,39,"Cuyahoga County, OH",39035,2015,2015,"Dec., 2015",2015/12,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,13,Not Applicable,Not Applicable,0.00%
Ohio,39,"Cuyahoga County, OH",39035,2015,2015,"Dec., 2015",2015/12,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,11,Not Applicable,Not Applicable,0.00%
Ohio,39,"Franklin County, OH",39049,2015,2015,"Jan., 2015",2015/01,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,17,Not Applicable,Not Applicable,0.00%
Ohio,39,"Franklin County, OH",39049,2015,2015,"Feb., 2015",2015/02,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,24,Not Applicable,Not Applicable,0.00%
Ohio,39,"Franklin County, OH",39049,2015,2015,"Mar., 2015",2015/03,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,16,Not Applicable,Not Applicable,0.00%
Ohio,39,"Franklin County, OH",39049,2015,2015,"Apr., 2015",2015/04,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,12,Not Applicable,Not Applicable,0.00%
Ohio,39,"Franklin County, OH",39049,2015,2015,"May, 2015",2015/05,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,17,Not Applicable,Not Applicable,0.00%
Ohio,39,"Franklin County, OH",39049,2015,2015,"Jun., 2015",2015/06,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,20,Not Applicable,Not Applicable,0.00%
Ohio,39,"Franklin County, OH",39049,2015,2015,"Jul., 2015",2015/07,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,18,Not Applicable,Not Applicable,0.00%
Ohio,39,"Franklin County, OH",39049,2015,2015,"Aug., 2015",2015/08,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,20,Not Applicable,Not Applicable,0.00%
Ohio,39,"Franklin County, OH",39049,2015,2015,"Sep., 2015",2015/09,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,28,Not Applicable,Not Applicable,0.10%
Ohio,39,"Franklin County, OH",39049,2015,2015,"Oct., 2015",2015/10,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,10,Not Applicable,Not Applicable,0.00%
Ohio,39,"Franklin County, OH",39049,2015,2015,"Nov., 2015",2015/11,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,22,Not Applicable,Not Applicable,0.00%
Ohio,39,"Franklin County, OH",39049,2015,2015,"Dec., 2015",2015/12,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,13,Not Applicable,Not Applicable,0.00%
Ohio,39,"Greene County, OH",39057,2015,2015,"Jun., 2015",2015/06,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,10,Not Applicable,Not Applicable,0.00%
Ohio,39,"Hamilton County, OH",39061,2015,2015,"Jan., 2015",2015/01,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,21,Not Applicable,Not Applicable,0.00%
Ohio,39,"Hamilton County, OH",39061,2015,2015,"Jan., 2015",2015/01,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,13,Not Applicable,Not Applicable,0.00%
Ohio,39,"Hamilton County, OH",39061,2015,2015,"Feb., 2015",2015/02,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,13,Not Applicable,Not Applicable,0.00%
Ohio,39,"Hamilton County, OH",39061,2015,2015,"Mar., 2015",2015/03,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,23,Not Applicable,Not Applicable,0.00%
Ohio,39,"Hamilton County, OH",39061,2015,2015,"Mar., 2015",2015/03,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,13,Not Applicable,Not Applicable,0.00%
Ohio,39,"Hamilton County, OH",39061,2015,2015,"Apr., 2015",2015/04,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,23,Not Applicable,Not Applicable,0.00%
Ohio,39,"Hamilton County, OH",39061,2015,2015,"May, 2015",2015/05,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,16,Not Applicable,Not Applicable,0.00%
Ohio,39,"Hamilton County, OH",39061,2015,2015,"Jun., 2015",2015/06,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,11,Not Applicable,Not Applicable,0.00%
Ohio,39,"Hamilton County, OH",39061,2015,2015,"Jul., 2015",2015/07,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,19,Not Applicable,Not Applicable,0.00%
Ohio,39,"Hamilton County, OH",39061,2015,2015,"Aug., 2015",2015/08,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,26,Not Applicable,Not Applicable,0.00%
Ohio,39,"Hamilton County, OH",39061,2015,2015,"Aug., 2015",2015/08,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,10,Not Applicable,Not Applicable,0.00%
Ohio,39,"Hamilton County, OH",39061,2015,2015,"Sep., 2015",2015/09,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,17,Not Applicable,Not Applicable,0.00%
Ohio,39,"Hamilton County, OH",39061,2015,2015,"Oct., 2015",2015/10,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,19,Not Applicable,Not Applicable,0.00%
Ohio,39,"Hamilton County, OH",39061,2015,2015,"Oct., 2015",2015/10,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,15,Not Applicable,Not Applicable,0.00%
Ohio,39,"Hamilton County, OH",39061,2015,2015,"Nov., 2015",2015/11,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,22,Not Applicable,Not Applicable,0.00%
Ohio,39,"Hamilton County, OH",39061,2015,2015,"Nov., 2015",2015/11,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,11,Not Applicable,Not Applicable,0.00%
Ohio,39,"Hamilton County, OH",39061,2015,2015,"Dec., 2015",2015/12,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,18,Not Applicable,Not Applicable,0.00%
Ohio,39,"Lucas County, OH",39095,2015,2015,"Aug., 2015",2015/08,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,10,Not Applicable,Not Applicable,0.00%
Ohio,39,"Lucas County, OH",39095,2015,2015,"Nov., 2015",2015/11,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,14,Not Applicable,Not Applicable,0.00%
Ohio,39,"Montgomery County, OH",39113,2015,2015,"Apr., 2015",2015/04,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,12,Not Applicable,Not Applicable,0.00%
Ohio,39,"Montgomery County, OH",39113,2015,2015,"May, 2015",2015/05,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,13,Not Applicable,Not Applicable,0.00%
Ohio,39,"Montgomery County, OH",39113,2015,2015,"May, 2015",2015/05,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,11,Not Applicable,Not Applicable,0.00%
Ohio,39,"Montgomery County, OH",39113,2015,2015,"Jun., 2015",2015/06,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,15,Not Applicable,Not Applicable,0.00%
Ohio,39,"Montgomery County, OH",39113,2015,2015,"Jul., 2015",2015/07,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,26,Not Applicable,Not Applicable,0.00%
Ohio,39,"Montgomery County, OH",39113,2015,2015,"Aug., 2015",2015/08,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,13,Not Applicable,Not Applicable,0.00%
Ohio,39,"Montgomery County, OH",39113,2015,2015,"Sep., 2015",2015/09,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,11,Not Applicable,Not Applicable,0.00%
Ohio,39,"Montgomery County, OH",39113,2015,2015,"Oct., 2015",2015/10,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,15,Not Applicable,Not Applicable,0.00%
Ohio,39,"Montgomery County, OH",39113,2015,2015,"Oct., 2015",2015/10,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,10,Not Applicable,Not Applicable,0.00%
Ohio,39,"Montgomery County, OH",39113,2015,2015,"Nov., 2015",2015/11,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,20,Not Applicable,Not Applicable,0.00%
Ohio,39,"Montgomery County, OH",39113,2015,2015,"Dec., 2015",2015/12,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,22,Not Applicable,Not Applicable,0.00%
Ohio,39,"Summit County, OH",39153,2015,2015,"Mar., 2015",2015/03,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,10,Not Applicable,Not Applicable,0.00%
Ohio,39,"Summit County, OH",39153,2015,2015,"Apr., 2015",2015/04,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,20,Not Applicable,Not Applicable,0.00%
Ohio,39,"Summit County, OH",39153,2015,2015,"Jul., 2015",2015/07,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,13,Not Applicable,Not Applicable,0.00%
