,State,Quarter,product_name,DOSAGEFORMNAME,LABELERNAME,ROUTENAME,DEASCHEDULE,med_amt_reimb_sum,nonmed_amt_reimb_sum,num_rx_sum,total_amt_reimb_sum,units_reimb_sum
538,KY,4,BUTRANS,"PATCH, EXTENDED RELEASE",Purdue Pharma LP,TRANSDERMAL,CIII,82063.84,0.0,202.0,82063.84,804.0
539,KY,4,DILAUDID,"INJECTION, SOLUTION",Purdue Pharma LP,INTRAMUSCULAR; INTRAVENOUS; SUBCUTANEOUS,CII,0.0,0.0,0.0,0.0,0.0
540,KY,4,EMBEDA,"CAPSULE, EXTENDED RELEASE",Pfizer Laboratories Div Pfizer Inc,ORAL,CII,17307.68,0.0,45.0,17307.68,2348.0
541,KY,4,EXALGO,"TABLET, EXTENDED RELEASE","Mallinckrodt, Inc",ORAL,CII,0.0,0.0,0.0,0.0,0.0
542,KY,4,FENTANYL,PATCH,Par Pharmaceutical Inc.,TRANSDERMAL,CII,3105.39,0.0,14.0,3105.39,155.0
543,KY,4,FENTANYL,"PATCH, EXTENDED RELEASE",Apotex Corp.,TRANSDERMAL,CII,10334.3,53.16,141.0,10387.46,1396.0
544,KY,4,KADIAN,"CAPSULE, EXTENDED RELEASE","Actavis Pharma, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
545,KY,4,NORCO,TABLET,"Actavis Pharma, Inc.",ORAL,CII,4849.29,0.0,27.0,4849.29,1235.0
546,KY,4,NUCYNTA ER,"TABLET, FILM COATED, EXTENDED RELEASE","Janssen Pharmaceuticals, Inc.",ORAL,CII,24180.84,864.92,34.0,25045.76,2008.0
547,KY,4,OPANA ER,"TABLET, EXTENDED RELEASE","Endo Pharmaceuticals, Inc.",ORAL,CII,19258.19,0.0,45.0,19258.19,2510.0
548,KY,4,OXYCONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,447049.43,4055.34,907.0,451104.77,54982.0
549,KY,4,PERCOCET,TABLET,"Endo Pharmaceuticals, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
550,KY,4,TUSSIONEX,"SUSPENSION, EXTENDED RELEASE",Unither Manufacturing LLC,ORAL,CII,0.0,0.0,0.0,0.0,0.0
551,LA,1,BUTRANS,"PATCH, EXTENDED RELEASE",Purdue Pharma LP,TRANSDERMAL,CIII,0.0,0.0,0.0,0.0,0.0
552,LA,1,DILAUDID,"INJECTION, SOLUTION",Purdue Pharma LP,INTRAMUSCULAR; INTRAVENOUS; SUBCUTANEOUS,CII,2403.64,0.0,216.0,2403.64,586.0
553,LA,1,FENTANYL,PATCH,Par Pharmaceutical Inc.,TRANSDERMAL,CII,1808.15,0.0,14.0,1808.15,145.0
554,LA,1,FENTANYL,"PATCH, EXTENDED RELEASE",Apotex Corp.,TRANSDERMAL,CII,6090.79,0.0,77.0,6090.79,775.0
555,LA,1,LORTAB,SYRUP,"Akorn, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
556,LA,1,NUCYNTA ER,"TABLET, FILM COATED, EXTENDED RELEASE","Janssen Pharmaceuticals, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
557,LA,1,OPANA ER,"TABLET, EXTENDED RELEASE","Endo Pharmaceuticals, Inc.",ORAL,CII,34075.79,0.1,44.0,34075.89,2679.0
558,LA,1,OXYCONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,204372.77,7030.22,358.0,211402.99,21973.0
559,LA,1,PERCOCET,TABLET,"Endo Pharmaceuticals, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
560,LA,2,BUTRANS,"PATCH, EXTENDED RELEASE",Purdue Pharma LP,TRANSDERMAL,CIII,2438.06,0.0,13.0,2438.06,16.0
561,LA,2,DILAUDID,"INJECTION, SOLUTION",Purdue Pharma LP,INTRAMUSCULAR; INTRAVENOUS; SUBCUTANEOUS,CII,2146.51,0.0,186.0,2146.51,534.0
562,LA,2,FENTANYL,PATCH,Par Pharmaceutical Inc.,TRANSDERMAL,CII,0.0,0.0,0.0,0.0,0.0
563,LA,2,FENTANYL,"PATCH, EXTENDED RELEASE",Apotex Corp.,TRANSDERMAL,CII,6770.37,128.63,99.0,6899.0,970.0
564,LA,2,LORTAB,SYRUP,"Akorn, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
565,LA,2,NUCYNTA ER,"TABLET, FILM COATED, EXTENDED RELEASE","Janssen Pharmaceuticals, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
566,LA,2,OPANA ER,"TABLET, EXTENDED RELEASE","Endo Pharmaceuticals, Inc.",ORAL,CII,32714.3,0.0,43.0,32714.3,2718.0
567,LA,2,OXYCONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,175262.13,10441.57,303.0,185703.7,19097.0
568,LA,3,BUTRANS,"PATCH, EXTENDED RELEASE",Purdue Pharma LP,TRANSDERMAL,CIII,19048.22,4513.39,59.0,23561.61,234.0
569,LA,3,DILAUDID,"INJECTION, SOLUTION",Purdue Pharma LP,INTRAMUSCULAR; INTRAVENOUS; SUBCUTANEOUS,CII,1338.42,0.0,140.0,1338.42,382.0
570,LA,3,EMBEDA,"CAPSULE, EXTENDED RELEASE",Pfizer Laboratories Div Pfizer Inc,ORAL,CII,0.0,0.0,0.0,0.0,0.0
571,LA,3,FENTANYL,PATCH,Par Pharmaceutical Inc.,TRANSDERMAL,CII,1210.53,0.0,14.0,1210.53,135.0
572,LA,3,FENTANYL,"PATCH, EXTENDED RELEASE",Apotex Corp.,TRANSDERMAL,CII,6907.46,57.94,88.0,6965.4,870.0
573,LA,3,IBUDONE,"TABLET, FILM COATED",Poly Pharmaceuticals,ORAL,CII,0.0,0.0,0.0,0.0,0.0
574,LA,3,LORTAB,SYRUP,"Akorn, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
575,LA,3,NUCYNTA ER,"TABLET, FILM COATED, EXTENDED RELEASE","Janssen Pharmaceuticals, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
576,LA,3,OPANA ER,"TABLET, EXTENDED RELEASE","Endo Pharmaceuticals, Inc.",ORAL,CII,54693.19,470.65,68.0,55163.84,4242.0
577,LA,3,OXYCONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,181376.27,13763.29,338.0,195139.56,19927.0
578,LA,4,BUTRANS,"PATCH, EXTENDED RELEASE",Purdue Pharma LP,TRANSDERMAL,CIII,14794.42,3956.58,46.0,18751.0,184.0
579,LA,4,DILAUDID,"INJECTION, SOLUTION",Purdue Pharma LP,INTRAMUSCULAR; INTRAVENOUS; SUBCUTANEOUS,CII,455.35,0.0,130.0,455.35,324.0
580,LA,4,EMBEDA,"CAPSULE, EXTENDED RELEASE",Pfizer Laboratories Div Pfizer Inc,ORAL,CII,0.0,0.0,0.0,0.0,0.0
581,LA,4,FENTANYL,PATCH,Par Pharmaceutical Inc.,TRANSDERMAL,CII,0.0,0.0,0.0,0.0,0.0
582,LA,4,FENTANYL,"PATCH, EXTENDED RELEASE",Apotex Corp.,TRANSDERMAL,CII,8987.86,587.76,125.0,9575.62,1136.0
583,LA,4,LORTAB,SYRUP,"Akorn, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
584,LA,4,NUCYNTA ER,"TABLET, FILM COATED, EXTENDED RELEASE","Janssen Pharmaceuticals, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
585,LA,4,OPANA ER,"TABLET, EXTENDED RELEASE","Endo Pharmaceuticals, Inc.",ORAL,CII,23398.72,0.0,23.0,23398.72,1478.0
586,LA,4,OXYCONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,136389.45,18079.1,256.0,154468.55,15164.0
587,MA,1,MS CONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,0.0,0.0,0.0,0.0,0.0
588,MA,1,NUCYNTA ER,"TABLET, FILM COATED, EXTENDED RELEASE","Janssen Pharmaceuticals, Inc.",ORAL,CII,23843.36,98.55,34.0,23941.91,1898.0
589,MA,1,OXYCONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,1490355.34,39807.03,3098.0,1530162.37,186872.0
590,MA,2,MS CONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,0.0,0.0,0.0,0.0,0.0
591,MA,2,NUCYNTA ER,"TABLET, FILM COATED, EXTENDED RELEASE","Janssen Pharmaceuticals, Inc.",ORAL,CII,5971.94,0.0,15.0,5971.94,678.0
592,MA,2,OXYCONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,1285536.24,47519.27,2731.0,1333055.51,159537.0
593,MA,3,MS CONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,0.0,0.0,0.0,0.0,0.0
594,MA,3,NUCYNTA ER,"TABLET, FILM COATED, EXTENDED RELEASE","Janssen Pharmaceuticals, Inc.",ORAL,CII,6511.29,0.0,16.0,6511.29,710.0
595,MA,3,OXYCONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,1163403.08,42744.28,2549.0,1206147.36,147658.0
596,MA,4,MS CONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,0.0,0.0,0.0,0.0,0.0
597,MA,4,NUCYNTA ER,"TABLET, FILM COATED, EXTENDED RELEASE","Janssen Pharmaceuticals, Inc.",ORAL,CII,17843.19,36.5,41.0,17879.69,2232.0
598,MA,4,OXYCONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,1370013.52,14774.39,3019.0,1384787.91,175808.0
599,MD,1,MS CONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,0.0,0.0,0.0,0.0,0.0
600,MD,1,NUCYNTA ER,"TABLET, FILM COATED, EXTENDED RELEASE","Janssen Pharmaceuticals, Inc.",ORAL,CII,7854.7,0.0,15.0,7854.7,900.0
601,MD,1,OXYCONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,1138468.39,21938.23,2599.0,1160406.62,143923.0
602,MD,2,MS CONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,0.0,0.0,0.0,0.0,0.0
603,MD,2,NUCYNTA ER,"TABLET, FILM COATED, EXTENDED RELEASE","Janssen Pharmaceuticals, Inc.",ORAL,CII,26434.46,1456.72,53.0,27891.18,3120.0
604,MD,2,OXYCONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,1072135.62,33509.12,2426.0,1105644.74,133986.0
605,MD,3,MS CONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,0.0,0.0,0.0,0.0,0.0
606,MD,3,NUCYNTA ER,"TABLET, FILM COATED, EXTENDED RELEASE","Janssen Pharmaceuticals, Inc.",ORAL,CII,36427.99,1495.82,68.0,37923.81,4042.0
607,MD,3,OXYCONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,1033386.19,21721.68,2277.0,1055107.87,127734.0
608,MD,4,MS CONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,0.0,0.0,0.0,0.0,0.0
609,MD,4,NUCYNTA ER,"TABLET, FILM COATED, EXTENDED RELEASE","Janssen Pharmaceuticals, Inc.",ORAL,CII,29455.24,276.82,53.0,29732.06,3162.0
610,MD,4,OXYCONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,987528.58,21601.23,2338.0,1009129.81,125683.0
611,ME,1,BUTRANS,"PATCH, EXTENDED RELEASE",Purdue Pharma LP,TRANSDERMAL,CIII,57853.83,5166.48,179.0,63020.31,713.0
612,ME,1,EMBEDA,"CAPSULE, EXTENDED RELEASE",Pfizer Laboratories Div Pfizer Inc,ORAL,CII,0.0,0.0,0.0,0.0,0.0
613,ME,1,EXALGO,"TABLET, EXTENDED RELEASE","Mallinckrodt, Inc",ORAL,CII,0.0,0.0,0.0,0.0,0.0
614,ME,1,FENTANYL,PATCH,Par Pharmaceutical Inc.,TRANSDERMAL,CII,4756.9,0.0,64.0,4756.9,649.0
615,ME,1,FENTANYL,"PATCH, EXTENDED RELEASE",Apotex Corp.,TRANSDERMAL,CII,15807.6,0.0,217.0,15807.6,2190.0
616,ME,1,FENTORA,TABLET,"Cephalon, Inc.",BUCCAL; SUBLINGUAL,CII,0.0,0.0,0.0,0.0,0.0
617,ME,1,KADIAN,"CAPSULE, EXTENDED RELEASE","Actavis Pharma, Inc.",ORAL,CII,6141.98,0.0,13.0,6141.98,744.0
618,ME,1,LORTAB,SYRUP,"Akorn, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
619,ME,1,NUCYNTA ER,"TABLET, FILM COATED, EXTENDED RELEASE","Janssen Pharmaceuticals, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
620,ME,1,OXYCONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,277800.88,26342.34,638.0,304143.22,35174.0
621,ME,2,BUTRANS,"PATCH, EXTENDED RELEASE",Purdue Pharma LP,TRANSDERMAL,CIII,107495.12,5823.65,285.0,113318.77,1108.0
622,ME,2,EMBEDA,"CAPSULE, EXTENDED RELEASE",Pfizer Laboratories Div Pfizer Inc,ORAL,CII,3610.88,0.0,19.0,3610.88,596.0
623,ME,2,EXALGO,"TABLET, EXTENDED RELEASE","Mallinckrodt, Inc",ORAL,CII,4404.98,0.0,13.0,4404.98,342.0
624,ME,2,FENTANYL,PATCH,Par Pharmaceutical Inc.,TRANSDERMAL,CII,3335.3,0.0,47.0,3335.3,451.0
625,ME,2,FENTANYL,"PATCH, EXTENDED RELEASE",Apotex Corp.,TRANSDERMAL,CII,13730.99,124.33,209.0,13855.32,2034.0
626,ME,2,KADIAN,"CAPSULE, EXTENDED RELEASE",Actavis Kadian LLC,ORAL,CII,0.0,0.0,0.0,0.0,0.0
627,ME,2,KADIAN,"CAPSULE, EXTENDED RELEASE","Actavis Pharma, Inc.",ORAL,CII,5170.09,0.0,15.0,5170.09,626.0
628,ME,2,LORTAB,SYRUP,"Akorn, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
629,ME,2,NUCYNTA ER,"TABLET, FILM COATED, EXTENDED RELEASE","Janssen Pharmaceuticals, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
630,ME,2,OXYCONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,300140.62,24097.54,657.0,324238.16,36387.0
631,ME,3,BUTRANS,"PATCH, EXTENDED RELEASE",Purdue Pharma LP,TRANSDERMAL,CIII,120941.12,5166.93,297.0,126108.05,1126.0
632,ME,3,EMBEDA,"CAPSULE, EXTENDED RELEASE",Pfizer Laboratories Div Pfizer Inc,ORAL,CII,14738.46,0.0,46.0,14738.46,1894.0
633,ME,3,EXALGO,"TABLET, EXTENDED RELEASE","Mallinckrodt, Inc",ORAL,CII,0.0,0.0,0.0,0.0,0.0
634,ME,3,FENTANYL,PATCH,Par Pharmaceutical Inc.,TRANSDERMAL,CII,2335.71,0.0,31.0,2335.71,282.0
635,ME,3,FENTANYL,"PATCH, EXTENDED RELEASE",Apotex Corp.,TRANSDERMAL,CII,14583.51,124.54,212.0,14708.05,2074.0
636,ME,3,FENTORA,TABLET,"Cephalon, Inc.",BUCCAL; SUBLINGUAL,CII,0.0,0.0,0.0,0.0,0.0
637,ME,3,KADIAN,"CAPSULE, EXTENDED RELEASE",Actavis Kadian LLC,ORAL,CII,0.0,0.0,0.0,0.0,0.0
638,ME,3,KADIAN,"CAPSULE, EXTENDED RELEASE","Actavis Pharma, Inc.",ORAL,CII,7173.98,0.0,17.0,7173.98,797.0
639,ME,3,LORTAB,SYRUP,"Akorn, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
640,ME,3,NORCO,TABLET,"Actavis Pharma, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
641,ME,3,NUCYNTA ER,"TABLET, FILM COATED, EXTENDED RELEASE","Janssen Pharmaceuticals, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
642,ME,3,OXYCONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,296404.18,15657.2,632.0,312061.38,35946.0
643,ME,4,BUTRANS,"PATCH, EXTENDED RELEASE",Purdue Pharma LP,TRANSDERMAL,CIII,105612.67,3356.48,261.0,108969.15,978.0
644,ME,4,EMBEDA,"CAPSULE, EXTENDED RELEASE",Pfizer Laboratories Div Pfizer Inc,ORAL,CII,8174.92,0.0,18.0,8174.92,904.0
645,ME,4,EXALGO,"TABLET, EXTENDED RELEASE","Mallinckrodt, Inc",ORAL,CII,0.0,0.0,0.0,0.0,0.0
646,ME,4,FENTANYL,PATCH,Par Pharmaceutical Inc.,TRANSDERMAL,CII,761.67,0.0,15.0,761.67,120.0
647,ME,4,FENTANYL,"PATCH, EXTENDED RELEASE",Apotex Corp.,TRANSDERMAL,CII,14655.39,297.94,229.0,14953.33,2195.0
648,ME,4,FENTORA,TABLET,"Cephalon, Inc.",BUCCAL; SUBLINGUAL,CII,0.0,0.0,0.0,0.0,0.0
649,ME,4,KADIAN,"CAPSULE, EXTENDED RELEASE","Actavis Pharma, Inc.",ORAL,CII,6609.86,0.0,16.0,6609.86,728.0
650,ME,4,OXYCONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,268769.27,13431.37,580.0,282200.64,33412.0
651,MI,1,BUTRANS,"PATCH, EXTENDED RELEASE",Purdue Pharma LP,TRANSDERMAL,CIII,311341.58,0.0,790.0,311341.58,3105.0
652,MI,1,DILAUDID,"INJECTION, SOLUTION",Purdue Pharma LP,INTRAMUSCULAR; INTRAVENOUS; SUBCUTANEOUS,CII,31.8,61.51,46.0,93.31,47.0
653,MI,1,DILAUDID,TABLET,Purdue Pharma LP,ORAL,CII,0.0,0.0,0.0,0.0,0.0
654,MI,1,EMBEDA,"CAPSULE, EXTENDED RELEASE",Pfizer Laboratories Div Pfizer Inc,ORAL,CII,0.0,0.0,0.0,0.0,0.0
655,MI,1,FENTANYL,PATCH,Par Pharmaceutical Inc.,TRANSDERMAL,CII,10044.21,0.0,109.0,10044.21,1088.0
656,MI,1,FENTANYL,"PATCH, EXTENDED RELEASE",Apotex Corp.,TRANSDERMAL,CII,57656.37,340.68,773.0,57997.05,6892.0
657,MI,1,KADIAN,"CAPSULE, EXTENDED RELEASE","Actavis Pharma, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
658,MI,1,LORTAB,SYRUP,"Akorn, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
659,MI,1,MS CONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,0.0,0.0,0.0,0.0,0.0
660,MI,1,NORCO,TABLET,"Actavis Pharma, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
661,MI,1,NUCYNTA ER,"TABLET, FILM COATED, EXTENDED RELEASE","Janssen Pharmaceuticals, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
662,MI,1,OPANA ER,"TABLET, EXTENDED RELEASE","Endo Pharmaceuticals, Inc.",ORAL,CII,83502.16,0.0,86.0,83502.16,5720.0
663,MI,1,OXYCONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,686192.55,6134.35,1108.0,692326.9,69927.0
664,MI,2,BUTRANS,"PATCH, EXTENDED RELEASE",Purdue Pharma LP,TRANSDERMAL,CIII,338022.98,1383.51,789.0,339406.49,3103.0
665,MI,2,DILAUDID,"INJECTION, SOLUTION",Purdue Pharma LP,INTRAMUSCULAR; INTRAVENOUS; SUBCUTANEOUS,CII,15.8,54.84,36.0,70.64,36.0
666,MI,2,DILAUDID,TABLET,Purdue Pharma LP,ORAL,CII,0.0,0.0,0.0,0.0,0.0
667,MI,2,EMBEDA,"CAPSULE, EXTENDED RELEASE",Pfizer Laboratories Div Pfizer Inc,ORAL,CII,0.0,0.0,0.0,0.0,0.0
668,MI,2,FENTANYL,PATCH,Par Pharmaceutical Inc.,TRANSDERMAL,CII,9050.31,0.0,92.0,9050.31,922.0
669,MI,2,FENTANYL,"PATCH, EXTENDED RELEASE",Apotex Corp.,TRANSDERMAL,CII,53647.39,32.8,681.0,53680.19,6098.0
670,MI,2,IBUDONE,"TABLET, FILM COATED",Poly Pharmaceuticals,ORAL,CII,0.0,0.0,0.0,0.0,0.0
671,MI,2,KADIAN,"CAPSULE, EXTENDED RELEASE","Actavis Pharma, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
672,MI,2,LORTAB,SYRUP,"Akorn, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
673,MI,2,MS CONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,0.0,0.0,0.0,0.0,0.0
674,MI,2,NORCO,TABLET,"Actavis Pharma, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
675,MI,2,NUCYNTA ER,"TABLET, FILM COATED, EXTENDED RELEASE","Janssen Pharmaceuticals, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
676,MI,2,OPANA ER,"TABLET, EXTENDED RELEASE","Endo Pharmaceuticals, Inc.",ORAL,CII,68001.96,0.0,71.0,68001.96,4770.0
677,MI,2,OXYCONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,477172.66,6471.38,761.0,483644.04,48099.0
678,MI,2,PERCOCET,TABLET,"Endo Pharmaceuticals, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
679,MI,3,BUTRANS,"PATCH, EXTENDED RELEASE",Purdue Pharma LP,TRANSDERMAL,CIII,219894.85,994.0,487.0,220888.85,1930.0
680,MI,3,DILAUDID,"INJECTION, SOLUTION",Purdue Pharma LP,INTRAMUSCULAR; INTRAVENOUS; SUBCUTANEOUS,CII,20.04,40.04,31.0,60.08,31.0
681,MI,3,DILAUDID,TABLET,Purdue Pharma LP,ORAL,CII,0.0,0.0,0.0,0.0,0.0
682,MI,3,EMBEDA,"CAPSULE, EXTENDED RELEASE",Pfizer Laboratories Div Pfizer Inc,ORAL,CII,0.0,0.0,0.0,0.0,0.0
683,MI,3,FENTANYL,PATCH,Par Pharmaceutical Inc.,TRANSDERMAL,CII,619.06,0.0,13.0,619.06,140.0
684,MI,3,FENTANYL,"PATCH, EXTENDED RELEASE",Apotex Corp.,TRANSDERMAL,CII,51594.46,4.17,602.0,51598.63,5383.0
685,MI,3,LORTAB,SYRUP,"Akorn, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
686,MI,3,MS CONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,0.0,0.0,0.0,0.0,0.0
687,MI,3,NORCO,TABLET,"Actavis Pharma, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
688,MI,3,NUCYNTA ER,"TABLET, FILM COATED, EXTENDED RELEASE","Janssen Pharmaceuticals, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
689,MI,3,OPANA ER,"TABLET, EXTENDED RELEASE","Endo Pharmaceuticals, Inc.",ORAL,CII,47186.37,0.0,42.0,47186.37,3000.0
690,MI,3,OXYCONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,456110.49,1046.3,671.0,457156.79,44018.0
691,MI,3,PERCOCET,TABLET,"Endo Pharmaceuticals, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
692,MI,4,BUTRANS,"PATCH, EXTENDED RELEASE",Purdue Pharma LP,TRANSDERMAL,CIII,170530.48,0.0,369.0,170530.48,1461.0
693,MI,4,DILAUDID,"INJECTION, SOLUTION",Purdue Pharma LP,INTRAMUSCULAR; INTRAVENOUS; SUBCUTANEOUS,CII,0.0,0.0,0.0,0.0,0.0
694,MI,4,DILAUDID,TABLET,Purdue Pharma LP,ORAL,CII,0.0,0.0,0.0,0.0,0.0
695,MI,4,EMBEDA,"CAPSULE, EXTENDED RELEASE",Pfizer Laboratories Div Pfizer Inc,ORAL,CII,0.0,0.0,0.0,0.0,0.0
696,MI,4,EXALGO,"TABLET, EXTENDED RELEASE","Mallinckrodt, Inc",ORAL,CII,0.0,0.0,0.0,0.0,0.0
697,MI,4,FENTANYL,PATCH,Par Pharmaceutical Inc.,TRANSDERMAL,CII,0.0,0.0,0.0,0.0,0.0
698,MI,4,FENTANYL,"PATCH, EXTENDED RELEASE",Apotex Corp.,TRANSDERMAL,CII,50738.81,136.9,593.0,50875.71,5541.0
699,MI,4,LORTAB,SYRUP,"Akorn, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
700,MI,4,MS CONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,0.0,0.0,0.0,0.0,0.0
701,MI,4,NORCO,TABLET,"Actavis Pharma, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
702,MI,4,NUCYNTA ER,"TABLET, FILM COATED, EXTENDED RELEASE","Janssen Pharmaceuticals, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
703,MI,4,OPANA ER,"TABLET, EXTENDED RELEASE","Endo Pharmaceuticals, Inc.",ORAL,CII,26518.11,0.0,23.0,26518.11,1680.0
704,MI,4,OXYCONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,354116.85,2266.83,579.0,356383.68,37169.0
705,MI,4,PERCOCET,TABLET,"Endo Pharmaceuticals, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
706,MN,1,BUTRANS,"PATCH, EXTENDED RELEASE",Purdue Pharma LP,TRANSDERMAL,CIII,88219.7,75.0,224.0,88294.7,894.0
707,MN,1,DILAUDID,"INJECTION, SOLUTION",Purdue Pharma LP,INTRAMUSCULAR; INTRAVENOUS; SUBCUTANEOUS,CII,0.0,0.0,0.0,0.0,0.0
708,MN,1,DILAUDID,LIQUID,Purdue Pharma LP,ORAL,CII,0.0,0.0,0.0,0.0,0.0
709,MN,1,DILAUDID,TABLET,Purdue Pharma LP,ORAL,CII,3743.47,9.0,15.0,3752.47,1384.0
710,MN,1,EMBEDA,"CAPSULE, EXTENDED RELEASE",Pfizer Laboratories Div Pfizer Inc,ORAL,CII,0.0,0.0,0.0,0.0,0.0
711,MN,1,FENTANYL,PATCH,Par Pharmaceutical Inc.,TRANSDERMAL,CII,3269.06,13.0,18.0,3282.06,285.0
712,MN,1,FENTANYL,"PATCH, EXTENDED RELEASE",Apotex Corp.,TRANSDERMAL,CII,9536.44,50.88,173.0,9587.32,1670.0
713,MN,1,KADIAN,"CAPSULE, EXTENDED RELEASE","Actavis Pharma, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
714,MN,1,LORTAB,SYRUP,"Akorn, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
715,MN,1,MS CONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,0.0,0.0,0.0,0.0,0.0
716,MN,1,NORCO,TABLET,"Actavis Pharma, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
