State,State Code,County,County Code,Year,Year Code,Month,Month Code,Underlying Cause of death,Underlying Cause of death Code,Deaths,Population,Crude Rate,% of Total Deaths
Ohio,39,"Montgomery County, OH",39113,2014,2014,"Sep., 2014",2014/09,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,12,Not Applicable,Not Applicable,0.00%
Ohio,39,"Montgomery County, OH",39113,2014,2014,"Oct., 2014",2014/10,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,14,Not Applicable,Not Applicable,0.00%
Ohio,39,"Montgomery County, OH",39113,2014,2014,"Dec., 2014",2014/12,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,13,Not Applicable,Not Applicable,0.00%
Ohio,39,"Stark County, OH",39151,2014,2014,"Feb., 2014",2014/02,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,11,Not Applicable,Not Applicable,0.00%
Ohio,39,"Summit County, OH",39153,2014,2014,"Mar., 2014",2014/03,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,12,Not Applicable,Not Applicable,0.00%
Ohio,39,"Summit County, OH",39153,2014,2014,"Jun., 2014",2014/06,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,14,Not Applicable,Not Applicable,0.00%
Ohio,39,"Summit County, OH",39153,2014,2014,"Nov., 2014",2014/11,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,17,Not Applicable,Not Applicable,0.00%
Oregon,41,"Multnomah County, OR",41051,2014,2014,"May, 2014",2014/05,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,12,Not Applicable,Not Applicable,0.00%
Pennsylvania,42,"Allegheny County, PA",42003,2014,2014,"Jan., 2014",2014/01,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,27,Not Applicable,Not Applicable,0.10%
Pennsylvania,42,"Allegheny County, PA",42003,2014,2014,"Jan., 2014",2014/01,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,12,Not Applicable,Not Applicable,0.00%
Pennsylvania,42,"Allegheny County, PA",42003,2014,2014,"Feb., 2014",2014/02,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,11,Not Applicable,Not Applicable,0.00%
Pennsylvania,42,"Allegheny County, PA",42003,2014,2014,"Mar., 2014",2014/03,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,15,Not Applicable,Not Applicable,0.00%
Pennsylvania,42,"Allegheny County, PA",42003,2014,2014,"Mar., 2014",2014/03,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,14,Not Applicable,Not Applicable,0.00%
Pennsylvania,42,"Allegheny County, PA",42003,2014,2014,"Apr., 2014",2014/04,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,13,Not Applicable,Not Applicable,0.00%
Pennsylvania,42,"Allegheny County, PA",42003,2014,2014,"Apr., 2014",2014/04,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,13,Not Applicable,Not Applicable,0.00%
Pennsylvania,42,"Allegheny County, PA",42003,2014,2014,"Jul., 2014",2014/07,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,12,Not Applicable,Not Applicable,0.00%
Pennsylvania,42,"Allegheny County, PA",42003,2014,2014,"Aug., 2014",2014/08,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,12,Not Applicable,Not Applicable,0.00%
Pennsylvania,42,"Allegheny County, PA",42003,2014,2014,"Sep., 2014",2014/09,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,12,Not Applicable,Not Applicable,0.00%
Pennsylvania,42,"Allegheny County, PA",42003,2014,2014,"Sep., 2014",2014/09,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,10,Not Applicable,Not Applicable,0.00%
Pennsylvania,42,"Allegheny County, PA",42003,2014,2014,"Oct., 2014",2014/10,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,15,Not Applicable,Not Applicable,0.00%
Pennsylvania,42,"Allegheny County, PA",42003,2014,2014,"Oct., 2014",2014/10,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,13,Not Applicable,Not Applicable,0.00%
Pennsylvania,42,"Allegheny County, PA",42003,2014,2014,"Nov., 2014",2014/11,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,18,Not Applicable,Not Applicable,0.00%
Pennsylvania,42,"Allegheny County, PA",42003,2014,2014,"Dec., 2014",2014/12,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,15,Not Applicable,Not Applicable,0.00%
Pennsylvania,42,"Allegheny County, PA",42003,2014,2014,"Dec., 2014",2014/12,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,11,Not Applicable,Not Applicable,0.00%
Pennsylvania,42,"Bucks County, PA",42017,2014,2014,"Apr., 2014",2014/04,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,11,Not Applicable,Not Applicable,0.00%
Pennsylvania,42,"Bucks County, PA",42017,2014,2014,"Sep., 2014",2014/09,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,11,Not Applicable,Not Applicable,0.00%
Pennsylvania,42,"Bucks County, PA",42017,2014,2014,"Oct., 2014",2014/10,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,10,Not Applicable,Not Applicable,0.00%
Pennsylvania,42,"Bucks County, PA",42017,2014,2014,"Nov., 2014",2014/11,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,11,Not Applicable,Not Applicable,0.00%
Pennsylvania,42,"Chester County, PA",42029,2014,2014,"Apr., 2014",2014/04,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,10,Not Applicable,Not Applicable,0.00%
Pennsylvania,42,"Delaware County, PA",42045,2014,2014,"Jan., 2014",2014/01,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,11,Not Applicable,Not Applicable,0.00%
Pennsylvania,42,"Delaware County, PA",42045,2014,2014,"May, 2014",2014/05,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,14,Not Applicable,Not Applicable,0.00%
Pennsylvania,42,"Delaware County, PA",42045,2014,2014,"Nov., 2014",2014/11,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,10,Not Applicable,Not Applicable,0.00%
Pennsylvania,42,"Philadelphia County, PA",42101,2014,2014,"Jan., 2014",2014/01,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,35,Not Applicable,Not Applicable,0.10%
Pennsylvania,42,"Philadelphia County, PA",42101,2014,2014,"Feb., 2014",2014/02,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,25,Not Applicable,Not Applicable,0.10%
Pennsylvania,42,"Philadelphia County, PA",42101,2014,2014,"Mar., 2014",2014/03,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,29,Not Applicable,Not Applicable,0.10%
Pennsylvania,42,"Philadelphia County, PA",42101,2014,2014,"Apr., 2014",2014/04,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,38,Not Applicable,Not Applicable,0.10%
Pennsylvania,42,"Philadelphia County, PA",42101,2014,2014,"May, 2014",2014/05,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,48,Not Applicable,Not Applicable,0.10%
Pennsylvania,42,"Philadelphia County, PA",42101,2014,2014,"Jun., 2014",2014/06,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,38,Not Applicable,Not Applicable,0.10%
Pennsylvania,42,"Philadelphia County, PA",42101,2014,2014,"Jul., 2014",2014/07,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,26,Not Applicable,Not Applicable,0.10%
Pennsylvania,42,"Philadelphia County, PA",42101,2014,2014,"Aug., 2014",2014/08,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,39,Not Applicable,Not Applicable,0.10%
Pennsylvania,42,"Philadelphia County, PA",42101,2014,2014,"Sep., 2014",2014/09,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,31,Not Applicable,Not Applicable,0.10%
Pennsylvania,42,"Philadelphia County, PA",42101,2014,2014,"Oct., 2014",2014/10,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,35,Not Applicable,Not Applicable,0.10%
Pennsylvania,42,"Philadelphia County, PA",42101,2014,2014,"Nov., 2014",2014/11,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,40,Not Applicable,Not Applicable,0.10%
Pennsylvania,42,"Philadelphia County, PA",42101,2014,2014,"Dec., 2014",2014/12,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,33,Not Applicable,Not Applicable,0.10%
Pennsylvania,42,"Westmoreland County, PA",42129,2014,2014,"Apr., 2014",2014/04,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,10,Not Applicable,Not Applicable,0.00%
Pennsylvania,42,"Westmoreland County, PA",42129,2014,2014,"Oct., 2014",2014/10,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,10,Not Applicable,Not Applicable,0.00%
Pennsylvania,42,"York County, PA",42133,2014,2014,"Feb., 2014",2014/02,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,11,Not Applicable,Not Applicable,0.00%
Rhode Island,44,"Providence County, RI",44007,2014,2014,"Feb., 2014",2014/02,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,10,Not Applicable,Not Applicable,0.00%
Rhode Island,44,"Providence County, RI",44007,2014,2014,"Oct., 2014",2014/10,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,10,Not Applicable,Not Applicable,0.00%
Tennessee,47,"Knox County, TN",47093,2014,2014,"Aug., 2014",2014/08,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,11,Not Applicable,Not Applicable,0.00%
Tennessee,47,"Knox County, TN",47093,2014,2014,"Nov., 2014",2014/11,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,11,Not Applicable,Not Applicable,0.00%
Texas,48,"Bexar County, TX",48029,2014,2014,"Feb., 2014",2014/02,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,10,Not Applicable,Not Applicable,0.00%
Texas,48,"Bexar County, TX",48029,2014,2014,"Jun., 2014",2014/06,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,10,Not Applicable,Not Applicable,0.00%
Texas,48,"Dallas County, TX",48113,2014,2014,"Jan., 2014",2014/01,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,11,Not Applicable,Not Applicable,0.00%
Texas,48,"Dallas County, TX",48113,2014,2014,"Jan., 2014",2014/01,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,10,Not Applicable,Not Applicable,0.00%
Texas,48,"Dallas County, TX",48113,2014,2014,"Feb., 2014",2014/02,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,11,Not Applicable,Not Applicable,0.00%
Texas,48,"Dallas County, TX",48113,2014,2014,"Mar., 2014",2014/03,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,16,Not Applicable,Not Applicable,0.00%
Texas,48,"Dallas County, TX",48113,2014,2014,"Mar., 2014",2014/03,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,10,Not Applicable,Not Applicable,0.00%
Texas,48,"Dallas County, TX",48113,2014,2014,"Apr., 2014",2014/04,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,11,Not Applicable,Not Applicable,0.00%
Texas,48,"Dallas County, TX",48113,2014,2014,"Apr., 2014",2014/04,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,11,Not Applicable,Not Applicable,0.00%
Texas,48,"Dallas County, TX",48113,2014,2014,"Jul., 2014",2014/07,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,18,Not Applicable,Not Applicable,0.00%
Texas,48,"Dallas County, TX",48113,2014,2014,"Aug., 2014",2014/08,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,15,Not Applicable,Not Applicable,0.00%
Texas,48,"Dallas County, TX",48113,2014,2014,"Aug., 2014",2014/08,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,10,Not Applicable,Not Applicable,0.00%
Texas,48,"Dallas County, TX",48113,2014,2014,"Oct., 2014",2014/10,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,10,Not Applicable,Not Applicable,0.00%
Texas,48,"Dallas County, TX",48113,2014,2014,"Oct., 2014",2014/10,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,18,Not Applicable,Not Applicable,0.00%
Texas,48,"Dallas County, TX",48113,2014,2014,"Nov., 2014",2014/11,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,10,Not Applicable,Not Applicable,0.00%
Texas,48,"Dallas County, TX",48113,2014,2014,"Dec., 2014",2014/12,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,13,Not Applicable,Not Applicable,0.00%
Texas,48,"Harris County, TX",48201,2014,2014,"Jan., 2014",2014/01,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,18,Not Applicable,Not Applicable,0.00%
Texas,48,"Harris County, TX",48201,2014,2014,"Feb., 2014",2014/02,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,13,Not Applicable,Not Applicable,0.00%
Texas,48,"Harris County, TX",48201,2014,2014,"Feb., 2014",2014/02,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,18,Not Applicable,Not Applicable,0.00%
Texas,48,"Harris County, TX",48201,2014,2014,"Mar., 2014",2014/03,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,11,Not Applicable,Not Applicable,0.00%
Texas,48,"Harris County, TX",48201,2014,2014,"Mar., 2014",2014/03,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,15,Not Applicable,Not Applicable,0.00%
Texas,48,"Harris County, TX",48201,2014,2014,"Apr., 2014",2014/04,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,14,Not Applicable,Not Applicable,0.00%
Texas,48,"Harris County, TX",48201,2014,2014,"Apr., 2014",2014/04,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,12,Not Applicable,Not Applicable,0.00%
Texas,48,"Harris County, TX",48201,2014,2014,"May, 2014",2014/05,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,10,Not Applicable,Not Applicable,0.00%
Texas,48,"Harris County, TX",48201,2014,2014,"May, 2014",2014/05,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,11,Not Applicable,Not Applicable,0.00%
Texas,48,"Harris County, TX",48201,2014,2014,"Jun., 2014",2014/06,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,10,Not Applicable,Not Applicable,0.00%
Texas,48,"Harris County, TX",48201,2014,2014,"Jun., 2014",2014/06,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,15,Not Applicable,Not Applicable,0.00%
Texas,48,"Harris County, TX",48201,2014,2014,"Jul., 2014",2014/07,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,15,Not Applicable,Not Applicable,0.00%
Texas,48,"Harris County, TX",48201,2014,2014,"Aug., 2014",2014/08,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,19,Not Applicable,Not Applicable,0.00%
Texas,48,"Harris County, TX",48201,2014,2014,"Sep., 2014",2014/09,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,17,Not Applicable,Not Applicable,0.00%
Texas,48,"Harris County, TX",48201,2014,2014,"Oct., 2014",2014/10,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,10,Not Applicable,Not Applicable,0.00%
Texas,48,"Harris County, TX",48201,2014,2014,"Nov., 2014",2014/11,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,11,Not Applicable,Not Applicable,0.00%
Texas,48,"Harris County, TX",48201,2014,2014,"Nov., 2014",2014/11,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,21,Not Applicable,Not Applicable,0.00%
Texas,48,"Harris County, TX",48201,2014,2014,"Dec., 2014",2014/12,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,12,Not Applicable,Not Applicable,0.00%
Texas,48,"Harris County, TX",48201,2014,2014,"Dec., 2014",2014/12,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,11,Not Applicable,Not Applicable,0.00%
Texas,48,"Tarrant County, TX",48439,2014,2014,"Feb., 2014",2014/02,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,10,Not Applicable,Not Applicable,0.00%
Texas,48,"Tarrant County, TX",48439,2014,2014,"Mar., 2014",2014/03,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,10,Not Applicable,Not Applicable,0.00%
Texas,48,"Tarrant County, TX",48439,2014,2014,"May, 2014",2014/05,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,10,Not Applicable,Not Applicable,0.00%
Texas,48,"Travis County, TX",48453,2014,2014,"Apr., 2014",2014/04,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,11,Not Applicable,Not Applicable,0.00%
Utah,49,"Salt Lake County, UT",49035,2014,2014,"Feb., 2014",2014/02,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,10,Not Applicable,Not Applicable,0.00%
Utah,49,"Salt Lake County, UT",49035,2014,2014,"Apr., 2014",2014/04,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,10,Not Applicable,Not Applicable,0.00%
Utah,49,"Salt Lake County, UT",49035,2014,2014,"May, 2014",2014/05,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,12,Not Applicable,Not Applicable,0.00%
Utah,49,"Salt Lake County, UT",49035,2014,2014,"Jul., 2014",2014/07,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,13,Not Applicable,Not Applicable,0.00%
Utah,49,"Salt Lake County, UT",49035,2014,2014,"Aug., 2014",2014/08,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,11,Not Applicable,Not Applicable,0.00%
Utah,49,"Salt Lake County, UT",49035,2014,2014,"Dec., 2014",2014/12,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,14,Not Applicable,Not Applicable,0.00%
Washington,53,"King County, WA",53033,2014,2014,"Jan., 2014",2014/01,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,10,Not Applicable,Not Applicable,0.00%
Washington,53,"King County, WA",53033,2014,2014,"Feb., 2014",2014/02,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,11,Not Applicable,Not Applicable,0.00%
Washington,53,"King County, WA",53033,2014,2014,"Mar., 2014",2014/03,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,11,Not Applicable,Not Applicable,0.00%
Washington,53,"King County, WA",53033,2014,2014,"Apr., 2014",2014/04,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,15,Not Applicable,Not Applicable,0.00%
Washington,53,"King County, WA",53033,2014,2014,"May, 2014",2014/05,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,12,Not Applicable,Not Applicable,0.00%
Washington,53,"King County, WA",53033,2014,2014,"May, 2014",2014/05,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,15,Not Applicable,Not Applicable,0.00%
Washington,53,"King County, WA",53033,2014,2014,"Jun., 2014",2014/06,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,19,Not Applicable,Not Applicable,0.00%
Washington,53,"King County, WA",53033,2014,2014,"Jul., 2014",2014/07,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,13,Not Applicable,Not Applicable,0.00%
Washington,53,"King County, WA",53033,2014,2014,"Aug., 2014",2014/08,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,10,Not Applicable,Not Applicable,0.00%
Washington,53,"King County, WA",53033,2014,2014,"Oct., 2014",2014/10,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,18,Not Applicable,Not Applicable,0.00%
Washington,53,"King County, WA",53033,2014,2014,"Nov., 2014",2014/11,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,12,Not Applicable,Not Applicable,0.00%
Washington,53,"King County, WA",53033,2014,2014,"Dec., 2014",2014/12,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,13,Not Applicable,Not Applicable,0.00%
Wisconsin,55,"Milwaukee County, WI",55079,2014,2014,"Feb., 2014",2014/02,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,10,Not Applicable,Not Applicable,0.00%
Wisconsin,55,"Milwaukee County, WI",55079,2014,2014,"Mar., 2014",2014/03,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,10,Not Applicable,Not Applicable,0.00%
Wisconsin,55,"Milwaukee County, WI",55079,2014,2014,"Apr., 2014",2014/04,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,11,Not Applicable,Not Applicable,0.00%
Wisconsin,55,"Milwaukee County, WI",55079,2014,2014,"Apr., 2014",2014/04,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,12,Not Applicable,Not Applicable,0.00%
Wisconsin,55,"Milwaukee County, WI",55079,2014,2014,"May, 2014",2014/05,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,12,Not Applicable,Not Applicable,0.00%
Wisconsin,55,"Milwaukee County, WI",55079,2014,2014,"Jun., 2014",2014/06,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,10,Not Applicable,Not Applicable,0.00%
Wisconsin,55,"Milwaukee County, WI",55079,2014,2014,"Jun., 2014",2014/06,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,12,Not Applicable,Not Applicable,0.00%
Wisconsin,55,"Milwaukee County, WI",55079,2014,2014,"Jul., 2014",2014/07,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,12,Not Applicable,Not Applicable,0.00%
Wisconsin,55,"Milwaukee County, WI",55079,2014,2014,"Oct., 2014",2014/10,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,12,Not Applicable,Not Applicable,0.00%
Wisconsin,55,"Milwaukee County, WI",55079,2014,2014,"Nov., 2014",2014/11,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,19,Not Applicable,Not Applicable,0.00%
Wisconsin,55,"Milwaukee County, WI",55079,2014,2014,"Dec., 2014",2014/12,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,18,Not Applicable,Not Applicable,0.00%
